"","n","ATEests_1_1_coef_est_Intercept","ATEests_1_1_coef_est_Z21","ATEests_1_1_coef_est_Z31","ATEests_1_1_coef_se_Intercept","ATEests_1_1_coef_se_Z21","ATEests_1_1_coef_se_Z31","ATEests_1_1_G_est_treat0","ATEests_1_1_G_est_treat1","ATEests_1_1_G_est_treat:1-0","ATEests_1_1_G_se_treat0","ATEests_1_1_G_se_treat1","ATEests_1_1_G_se_treat:1-0","ATEests_1_1_DR_est_treat0","ATEests_1_1_DR_est_treat1","ATEests_1_1_DR_est_treat:1-0","ATEests_1_1_DR_se_treat0","ATEests_1_1_DR_se_treat1","ATEests_1_1_DR_se_treat:1-0","ATEests_1_2_coef_est_Intercept","ATEests_1_2_coef_est_Z21","ATEests_1_2_coef_est_Z31","ATEests_1_2_coef_se_Intercept","ATEests_1_2_coef_se_Z21","ATEests_1_2_coef_se_Z31","ATEests_1_2_G_est_treat0","ATEests_1_2_G_est_treat1","ATEests_1_2_G_est_treat:1-0","ATEests_1_2_G_se_treat0","ATEests_1_2_G_se_treat1","ATEests_1_2_G_se_treat:1-0","ATEests_1_2_DR_est_treat0","ATEests_1_2_DR_est_treat1","ATEests_1_2_DR_est_treat:1-0","ATEests_1_2_DR_se_treat0","ATEests_1_2_DR_se_treat1","ATEests_1_2_DR_se_treat:1-0","ATEests_2_1_coef_est_Intercept","ATEests_2_1_coef_est_Z21","ATEests_2_1_coef_est_Z31","ATEests_2_1_coef_se_Intercept","ATEests_2_1_coef_se_Z21","ATEests_2_1_coef_se_Z31","ATEests_2_1_G_est_treat0","ATEests_2_1_G_est_treat1","ATEests_2_1_G_est_treat:1-0","ATEests_2_1_G_se_treat0","ATEests_2_1_G_se_treat1","ATEests_2_1_G_se_treat:1-0","ATEests_2_1_DR_est_treat0","ATEests_2_1_DR_est_treat1","ATEests_2_1_DR_est_treat:1-0","ATEests_2_1_DR_se_treat0","ATEests_2_1_DR_se_treat1","ATEests_2_1_DR_se_treat:1-0","ATEests_2_2_coef_est_Intercept","ATEests_2_2_coef_est_Z21","ATEests_2_2_coef_est_Z31","ATEests_2_2_coef_se_Intercept","ATEests_2_2_coef_se_Z21","ATEests_2_2_coef_se_Z31","ATEests_2_2_G_est_treat0","ATEests_2_2_G_est_treat1","ATEests_2_2_G_est_treat:1-0","ATEests_2_2_G_se_treat0","ATEests_2_2_G_se_treat1","ATEests_2_2_G_se_treat:1-0","ATEests_2_2_DR_est_treat0","ATEests_2_2_DR_est_treat1","ATEests_2_2_DR_est_treat:1-0","ATEests_2_2_DR_se_treat0","ATEests_2_2_DR_se_treat1","ATEests_2_2_DR_se_treat:1-0"
"117",800,-0.971346799862811,0.363347575296262,-0.37589984071174,0.170436207899354,0.205529405689539,0.205183786124158,0.240381143304464,0.312216776922189,0.0718356336177246,0.0256615163093746,0.0317698720691234,0.0408098664242304,0.240370308004359,0.312203538347656,0.0718332303432979,0.0256560445295693,0.031796490046296,0.040814392508242,-0.971346799862811,0.363347575296262,-0.37589984071174,0.168168034335977,0.201211803165198,0.20035813090625,0.240381143304464,0.312216776922189,0.0718356336177246,0.0513580195271557,0.0653828327810889,0.080150769363787,0.240370308004359,0.312203538347656,0.0718332303432979,0.0513529046219888,0.0654243902773992,0.0801577635114436,-0.981029208862407,0.34032875591505,-0.357676384361503,0.167703538583185,0.200177335580465,0.201016973197481,0.240124103106041,0.307079661772398,0.066955558666357,0.0257702557508733,0.0298966436539113,0.0394024969739544,0.241786969428769,0.305184863935353,0.0633978945065843,0.0262087783278052,0.0306320388510556,0.041047689464908,-0.981029208862407,0.34032875591505,-0.357676384361503,0.16564721281157,0.195548382835074,0.196031885346884,0.240124103106041,0.307079661772398,0.066955558666357,0.0517223326858426,0.0616788096040274,0.0771911164116945,0.241786969428769,0.305184863935353,0.0633978945065843,0.0529016328626335,0.0626698546522391,0.0803281833529863
"118",800,-0.891927353344104,0.345375850844907,-0.568574598683855,0.172768350102223,0.207622755452909,0.205502441213577,0.238911896729705,0.306042230881595,0.0671303341518906,0.0265780529855547,0.0301763295516783,0.0402049924436903,0.240056383132,0.307296873724904,0.0672404905929034,0.026545965883808,0.0302766749148105,0.0402132977299249,-0.891927353344104,0.345375850844907,-0.568574598683855,0.175309602330885,0.203151656858224,0.207883003522346,0.238911896729705,0.306042230881595,0.0671303341518906,0.0548509332118794,0.0616245726039848,0.0786260338070554,0.240056383132,0.307296873724904,0.0672404905929034,0.0548162374548319,0.0618681459931373,0.078647786090967,-0.890002660243784,0.309963686545484,-0.553035641097,0.175828174112861,0.207707663498115,0.206640587140063,0.240467072347899,0.300538072664189,0.0600710003162897,0.0269631064251238,0.029848348368709,0.0401519248472595,0.239834088288844,0.302979111151223,0.0631450228623789,0.0273394681704399,0.0305819383370626,0.0417217786616247,-0.890002660243784,0.309963686545484,-0.553035641097,0.178424322452644,0.202471351401375,0.209566706022978,0.240467072347899,0.300538072664189,0.0600710003162897,0.0557306161929843,0.0606514636522845,0.0781853915399262,0.239834088288844,0.302979111151223,0.0631450228623789,0.0562002528722283,0.0613302784118968,0.0798138482539317
"119",800,-0.947510480356122,0.304971063746998,-0.40089063578217,0.16908340115107,0.20393739886533,0.206947335484163,0.243674499670241,0.303633016275118,0.0599585166048766,0.0266613821069736,0.0299914059711961,0.0400786384910751,0.243821739737627,0.303767740725245,0.0599460009876172,0.0266490951113196,0.0299959613555516,0.0400776222118899,-0.947510480356122,0.304971063746998,-0.40089063578217,0.170396502921887,0.203307592409669,0.207535246311294,0.243674499670241,0.303633016275118,0.0599585166048766,0.0537450511073724,0.0625757575453053,0.0800966083788587,0.243821739737627,0.303767740725245,0.0599460009876172,0.0536923630105724,0.062597938110878,0.0800900364689501,-0.935850880323592,0.301199952314156,-0.380771080641034,0.172938026731881,0.207705367778271,0.210577787404928,0.247439512817487,0.30719510746893,0.0597555946514426,0.0260901633783675,0.0322559387547431,0.0414708837284382,0.241889305572034,0.312814580422318,0.0709252748502837,0.0267393752058767,0.0328034567504889,0.0431116959851337,-0.935850880323592,0.301199952314156,-0.380771080641034,0.17458801259718,0.207491755538544,0.212091361773925,0.247439512817487,0.30719510746893,0.0597555946514426,0.0524170153212029,0.0676323511713611,0.0831161255965216,0.241889305572034,0.312814580422318,0.0709252748502837,0.0541690852839304,0.0687310811401241,0.0870375689868309
"120",800,-0.792219485986411,0.286431949454977,-0.37088903391685,0.16962660580852,0.204081985869711,0.204301935234624,0.275449526109403,0.335641605223419,0.0601920791140164,0.0286147863692259,0.0319401466087469,0.0428361443747521,0.275432104695419,0.335624006039905,0.0601919013444859,0.0286126029321004,0.0319350351109877,0.0428361206906926,-0.792219485986411,0.286431949454977,-0.37088903391685,0.166683447155119,0.202618077545396,0.208408695874351,0.275449526109403,0.335641605223419,0.0601920791140164,0.0581108975540316,0.0674906329534566,0.0852362763893945,0.275432104695419,0.335624006039905,0.0601919013444859,0.058107689640526,0.0674849092301916,0.0852362981527836,-0.796564755149417,0.278701731396499,-0.377041699767852,0.174514656577542,0.202415577615723,0.201310077878653,0.274041453114871,0.332349784461172,0.0583083313463008,0.0291951070321583,0.0304875962916888,0.0421727744972149,0.277814152376432,0.328526335140912,0.05071218276448,0.0299269815934955,0.0313434068917949,0.0444012124611582,-0.796564755149417,0.278701731396499,-0.377041699767852,0.171788557196744,0.200527073012345,0.205061438474396,0.274041453114871,0.332349784461172,0.0583083313463008,0.0592441569777049,0.0641629787259239,0.0836913899249773,0.277814152376432,0.328526335140912,0.05071218276448,0.0604748974015702,0.0653841571289749,0.087272137490268
"121",800,-1.27079587585533,0.537034593002191,-0.264061706937662,0.190637647750698,0.210375333824783,0.205511111650019,0.197313522709175,0.295701018261988,0.0983874955528132,0.0261117200673301,0.0270586639879431,0.0375847230439482,0.197343638276656,0.295727710184407,0.0983840719077515,0.026108119811442,0.027062440252349,0.0375840897566463,-1.27079587585533,0.537034593002191,-0.264061706937662,0.197639011110264,0.216593798010406,0.201228649252324,0.197313522709175,0.295701018261988,0.0983874955528132,0.0565301931992733,0.0567758958366202,0.0769027331660813,0.197343638276656,0.295727710184407,0.0983840719077515,0.0564978893379608,0.0567966074230909,0.0768981724292925,-1.26131609473949,0.528792236263171,-0.253468351112024,0.186000668004049,0.214273098449685,0.207930301723955,0.199628141159408,0.297047868041155,0.097419726881747,0.0271804469171758,0.0269585776942285,0.0382520533892751,0.200498391569214,0.296210117390163,0.0957117258209488,0.0275583919613706,0.0274954721969556,0.0395548826183921,-1.26131609473949,0.528792236263171,-0.253468351112024,0.194030418001975,0.222062061507376,0.204176991417386,0.199628141159408,0.297047868041155,0.097419726881747,0.0592776622898236,0.0566404578314348,0.0787024680948013,0.200498391569214,0.296210117390163,0.0957117258209488,0.0596292015206374,0.0578537032252996,0.0810452708099464
"122",800,-0.902333982991368,0.370339697503913,-0.422761334828058,0.164642700098744,0.20332112046368,0.20691783094433,0.250843442634657,0.325833102552698,0.0749896599180409,0.0283227158100833,0.0293304709922695,0.0407427293524487,0.250785484563797,0.325770458439485,0.0749849738756885,0.0283626754807875,0.029323040062772,0.040740080731419,-0.902333982991368,0.370339697503913,-0.422761334828058,0.171395803660271,0.201796911495354,0.208016282384917,0.250843442634657,0.325833102552698,0.0749896599180407,0.0575520738248711,0.0606822045210836,0.0810558024190611,0.250785484563797,0.325770458439485,0.0749849738756885,0.0576003666985411,0.0606643396590603,0.0810519035619075,-0.923293745785709,0.396565437836507,-0.422628536715784,0.16446040742003,0.203088313454861,0.204769095451106,0.24696752577889,0.326992554476575,0.0800250286976857,0.028090657741222,0.02916545331378,0.0404661625334276,0.248627584987581,0.325321467264287,0.0766938822767061,0.0287006574701395,0.0299908544346256,0.0423937203483511,-0.923293745785709,0.396565437836507,-0.422628536715783,0.170940517195515,0.202700786566657,0.205921052650899,0.24696752577889,0.326992554476575,0.0800250286976857,0.0572616017207077,0.0604737765395834,0.0809572088511672,0.248627584987581,0.325321467264287,0.0766938822767061,0.0583838712061368,0.0622202300472715,0.0850012471090258
"123",800,-0.735052115711016,0.566166452521905,-0.410830665078296,0.196863179340731,0.233719902562083,0.236445054845348,0.281214694624257,0.406707847521692,0.125493152897435,0.030913489022794,0.0415306620963594,0.0517933654493285,0.281495028022782,0.406961996410053,0.125466968387271,0.0308711254422006,0.0416203472664154,0.0517835733914494,-0.735052115711016,0.566166452521905,-0.410830665078296,0.198091860561236,0.232973043279693,0.240393620788971,0.281214694624257,0.406707847521692,0.125493152897435,0.0621854706728866,0.0856536508546977,0.103592184479643,0.281495028022782,0.406961996410053,0.125466968387271,0.0619244029957433,0.0859093401315474,0.103558493971573,-0.756163364100685,0.548856797521626,-0.395976917314841,0.184144350990119,0.217191025069273,0.21606293805061,0.278399919310583,0.399317115177727,0.120917195867144,0.03129133929794,0.0356218281731585,0.0473604400354924,0.288696707550524,0.390012498850094,0.10131579129957,0.0321629112960983,0.0368594974620982,0.0503062120138514,-0.756163364100685,0.548856797521626,-0.395976917314841,0.185980296247051,0.215554339031414,0.222071981627327,0.278399919310583,0.399317115177727,0.120917195867144,0.0627280191523747,0.0748567894605063,0.0944748474076034,0.288696707550524,0.390012498850094,0.10131579129957,0.0639312211103797,0.0783025787701084,0.101549979468492
"124",800,-0.990816664890056,0.247860267416968,-0.381004990605797,0.189753744701779,0.205843464991352,0.202844230680542,0.23568293172933,0.282854103273165,0.047171171543835,0.028755138617261,0.0260777556757993,0.0387330772340883,0.23532384494888,0.282534582944918,0.0472107379960386,0.0287089219153677,0.0260592024000377,0.0387308161736994,-0.990816664890056,0.247860267416968,-0.381004990605797,0.196301689794002,0.212397637377639,0.207662459372725,0.23568293172933,0.282854103273165,0.047171171543835,0.0605221556931677,0.0545843407529186,0.0798634530510772,0.23532384494888,0.282534582944918,0.0472107379960386,0.0604996942423262,0.0545263695332951,0.079862578440879,-1.01157297775839,0.251875779030183,-0.357675585068308,0.180743988143256,0.200620075075691,0.199012788330102,0.233907568816003,0.281702807264328,0.0477952384483249,0.0270967023707814,0.026483046017999,0.0377739857378228,0.231446027886985,0.283634497745207,0.0521884698582218,0.027654338454951,0.026793917015976,0.0390147930888946,-1.01157297775839,0.251875779030183,-0.357675585068308,0.186325953458979,0.205450278393369,0.203496766897615,0.233907568816003,0.281702807264328,0.0477952384483249,0.0568366118233259,0.0553164817593003,0.0773127618085611,0.231446027886985,0.283634497745207,0.0521884698582217,0.0581188779250724,0.0557014900787337,0.0796495104771071
"125",800,-1.12729570210641,0.160497080479969,-0.110304772730434,0.165699589090899,0.199004023413856,0.200452268583684,0.235004806607996,0.265055120337301,0.0300503137293045,0.0255610014104821,0.0271923715323108,0.0372528581780871,0.232867853698168,0.263079077880096,0.030211224181928,0.0255975744310804,0.0270523080398662,0.037261910184701,-1.12729570210641,0.160497080479969,-0.110304772730434,0.178745046575766,0.201231591308265,0.202131579372115,0.235004806607996,0.265055120337301,0.0300503137293045,0.0549902283765119,0.0558904437984727,0.0751984343636234,0.232867853698168,0.263079077880096,0.030211224181928,0.0549087281718754,0.0556047896228515,0.0752273990802998,-1.12257048151046,0.158101476362776,-0.11322584755575,0.167817419057575,0.20181196568927,0.202244218577641,0.235606248162042,0.26523892812437,0.0296326799623277,0.0268770089633063,0.0264119724550936,0.0376978905850611,0.241577057950149,0.256065320094664,0.0144882621445147,0.0274586392428439,0.026675486118048,0.0388743842792502,-1.12257048151046,0.158101476362776,-0.11322584755575,0.181139373214796,0.203924870348343,0.203862640960586,0.235606248162042,0.26523892812437,0.0296326799623277,0.0576094955391036,0.054329588001663,0.0760410259691327,0.241577057950149,0.256065320094664,0.0144882621445147,0.0587985400932797,0.0545096271327493,0.0784476062621884
"126",800,-1.26013599906388,0.380702056127922,-0.20938562268468,0.174442011704011,0.205625665269109,0.205601974391601,0.203770814150734,0.272308769893569,0.0685379557428341,0.0244365478354147,0.0277319122093955,0.0368654073140821,0.202305539414203,0.271135753186275,0.0688302137720722,0.0243239813504179,0.0276546075194175,0.0368645590558888,-1.26013599906388,0.380702056127922,-0.20938562268468,0.169437087279374,0.200338858861842,0.192364793081477,0.203770814150734,0.272308769893569,0.0685379557428341,0.0478862469505948,0.0587275799297578,0.0724582973142376,0.202305539414203,0.271135753186275,0.0688302137720722,0.0475947713812536,0.05865471624915,0.0724315877847522,-1.23226095935098,0.377352547592079,-0.23672536719165,0.173525465157415,0.208532460332747,0.209408017645993,0.206199535515889,0.274563152266089,0.0683636167501991,0.0243169226133538,0.0291586433907992,0.037815143978823,0.201229860955569,0.276237667557756,0.0750078066021874,0.0244584779571217,0.0294677528252225,0.0388387055598792,-1.23226095935098,0.377352547592079,-0.23672536719165,0.168783867558342,0.204381614169292,0.195738002177227,0.206199535515889,0.274563152266089,0.0683636167501991,0.047686078698287,0.0618696398086811,0.0747932973914261,0.201229860955569,0.276237667557756,0.0750078066021874,0.0477257899750907,0.0626936562588085,0.0769119281409722
"127",800,-0.748338370838091,0.0387128437546497,-0.0408036125761877,0.185816501428778,0.212219222067378,0.211784307209059,0.316757162401337,0.325193503227004,0.00843634082566685,0.0345438398734652,0.0306700429006112,0.0462037570434935,0.315657563028137,0.324147116349737,0.00848955332159995,0.0345984181490516,0.0306133742465484,0.0462073944697531,-0.748338370838091,0.0387128437546497,-0.0408036125761877,0.19538741795152,0.209588949658695,0.212294743736095,0.316757162401337,0.325193503227004,0.00843634082566685,0.0701050315621029,0.06342516936396,0.091270193307903,0.315657563028137,0.324147116349737,0.00848955332159995,0.0701260555266334,0.0633716937679863,0.0912568740143542,-0.76583670006193,0.0417288394370661,-0.0364021564496572,0.183203029883764,0.206413041964806,0.207396904718892,0.313453812284086,0.322502354348726,0.00904854206464023,0.0324985995423741,0.0310160255906704,0.0447371093809337,0.304237380849302,0.329341423128161,0.025104042278859,0.0339733304056929,0.0316758326473944,0.0478148139306077,-0.76583670006193,0.0417288394370661,-0.0364021564496572,0.191736331831919,0.204177176040159,0.208144195329918,0.313453812284086,0.322502354348726,0.00904854206464023,0.0660797298874513,0.0644857703712853,0.0885193975007381,0.304237380849302,0.329341423128161,0.025104042278859,0.0689470885801802,0.0660696134058924,0.0950325786893104
"128",800,-0.724587592775006,0.17676117223347,-0.599070091491103,0.179130904052737,0.210365244882485,0.209108070003661,0.266844814669003,0.302146218101755,0.0353014034327513,0.029424936560273,0.0299134242885871,0.041892199013389,0.26724404594324,0.302497671533763,0.0352536255905227,0.0294106778429261,0.0299628415040083,0.0418861657591743,-0.724587592775006,0.17676117223347,-0.599070091491103,0.184348473238794,0.213133658301048,0.21221274250443,0.266844814669003,0.302146218101755,0.0353014034327513,0.060790196979809,0.0632557110952129,0.0849679031175878,0.26724404594324,0.302497671533763,0.0352536255905227,0.0607736548416858,0.0633354098219526,0.0849552020950774,-0.727107185412224,0.186877190867319,-0.585078859615403,0.184821834540834,0.215451242575107,0.213308681685688,0.267554205663908,0.305042150026984,0.0374879443630768,0.0305208871749541,0.0304451517560127,0.0430372973994928,0.271225586987132,0.302534643740994,0.0313090567538627,0.0313184405925677,0.0311343692681834,0.0450083189454351,-0.727107185412224,0.186877190867319,-0.585078859615403,0.189921014827488,0.218222261036632,0.216724629619475,0.267554205663908,0.305042150026984,0.0374879443630768,0.0628585994588382,0.0642633606640566,0.0872702803650009,0.271225586987132,0.302534643740994,0.0313090567538627,0.0652164937860987,0.0651900080216681,0.0917068765535947
"129",800,-0.814933097524308,0.0520875089017372,-0.37916074503543,0.165033819876496,0.208900964703255,0.211778553898742,0.269962590170791,0.28027576891023,0.010313178739439,0.0279214604109125,0.0306205603420596,0.0413942504916764,0.269847295699911,0.280158291096948,0.0103109953970372,0.0279784219463394,0.0305627851108558,0.0413927252985967,-0.814933097524308,0.0520875089017373,-0.37916074503543,0.164449668737201,0.217089301589009,0.2070571991695,0.269962590170791,0.28027576891023,0.010313178739439,0.0565225678643747,0.0639014948779282,0.0860629543174732,0.269847295699911,0.280158291096948,0.0103109953970372,0.0565721896576206,0.0637212710039582,0.0860591607979337,-0.819047104198345,0.0648721446550888,-0.39169239350647,0.17053430839799,0.207962670933231,0.210168279838142,0.268054585102694,0.280873511583073,0.0128189264803789,0.0293350187432842,0.0287907390039144,0.0410651919073992,0.277635157572721,0.270759287589243,-0.0068758699834775,0.0300269044375478,0.0294548657946182,0.0429652334398955,-0.819047104198345,0.0648721446550888,-0.39169239350647,0.170363329478811,0.215821383838615,0.205805915293387,0.268054585102694,0.280873511583073,0.0128189264803789,0.0593052099465506,0.0603740778420063,0.0852811499298435,0.277635157572721,0.270759287589243,-0.0068758699834775,0.0604254012927215,0.061853908770724,0.0890787854593114
"130",800,-0.994177114882818,0.629448890589529,-0.469890317266772,0.170806713242836,0.209520232559781,0.208354252333862,0.227733282731744,0.35463524384054,0.126901961108797,0.027031618319619,0.0318869781063809,0.0414801375824537,0.225884182409282,0.352761100113685,0.126876917704403,0.0268151394808002,0.0316707826756962,0.0414789885507993,-0.994177114882818,0.629448890589529,-0.469890317266772,0.180890093277355,0.212282613108632,0.212458046977568,0.227733282731744,0.35463524384054,0.126901961108797,0.0554504636861149,0.065667546717799,0.0843362604129394,0.225884182409282,0.352761100113685,0.126876917704403,0.0550733074755971,0.0652871648672117,0.0843039218096446,-0.956820774471296,0.591429335068004,-0.481808608484996,0.167806326194641,0.209569579636506,0.210491883157478,0.233350070743143,0.353193292370881,0.119843221627737,0.0265479796423033,0.0331936355577227,0.0421731860201429,0.218244605550117,0.365165004298833,0.146920398748716,0.026693110908764,0.033855426716868,0.0439466984781523,-0.956820774471296,0.591429335068003,-0.481808608484996,0.177497492413514,0.2133711747031,0.214589277307666,0.233350070743143,0.353193292370881,0.119843221627737,0.0544258906132128,0.0681351399719821,0.0861311636506215,0.218244605550117,0.365165004298833,0.146920398748716,0.0547947331711297,0.0701013910964349,0.0906365420439379
"131",800,-1.03163313583542,0.177462558179616,-0.0272731354110509,0.179230910982312,0.205533888932888,0.204942578520187,0.260103698056614,0.29567610564392,0.0355724075873053,0.0288988396927588,0.0292314289001497,0.0411004423769025,0.260624499130441,0.296174438982778,0.0355499398523371,0.0288145701916318,0.0292992201266535,0.041095649899233,-1.03163313583542,0.177462558179616,-0.0272731354110509,0.185584656784298,0.204305721158879,0.196225372388099,0.260103698056614,0.29567610564392,0.0355724075873053,0.0598875038019138,0.0622217348546111,0.0817977445709507,0.260624499130441,0.296174438982778,0.0355499398523371,0.0596322305741179,0.0622274195646975,0.0817901840313525,-1.03427492154689,0.19295072936529,-0.0285999898448605,0.179717552599478,0.205486610452414,0.205165210122279,0.259467082124442,0.298218128596658,0.0387510464722166,0.0278023815435722,0.0303900012919011,0.0412880504132805,0.256854804828927,0.30210924788314,0.0452544430542126,0.0283851995576128,0.0311137759413472,0.0429436978682627,-1.03427492154689,0.19295072936529,-0.0285999898448605,0.185990371530705,0.205956616376297,0.196086900086738,0.259467082124442,0.298218128596658,0.0387510464722166,0.0578479008504912,0.0649686930858683,0.0828897401810875,0.256854804828927,0.30210924788314,0.0452544430542126,0.0583561376207829,0.0664872134257022,0.0859376002949794
"132",800,-0.863955678582193,0.101807469128065,-0.466678976757646,0.224435951157981,0.23693236013118,0.231877775558803,0.25081614878342,0.270218056037485,0.0194019072540657,0.0330059931029429,0.0306996860256366,0.0450263009884313,0.251030319191306,0.270426726472997,0.019396407281691,0.0329031438472719,0.0308077564089947,0.0450224122530563,-0.863955678582193,0.101807469128065,-0.466678976757646,0.226372907608478,0.23199863230614,0.235654829942365,0.25081614878342,0.270218056037485,0.0194019072540657,0.065050695065265,0.06233596986893,0.0882510290909652,0.251030319191306,0.270426726472997,0.019396407281691,0.0648504471972044,0.0625691696597079,0.0882417260374865,-0.870934299401415,0.0983223770771666,-0.477060943624306,0.210263275066739,0.232865789411143,0.225815280322613,0.248629738328381,0.267239523379364,0.0186097850509832,0.030662806949812,0.0317223831395386,0.0440560244970738,0.2443297971476,0.271825078430922,0.0274952812833218,0.0313546467487415,0.0322287555983732,0.0456868321568642,-0.870934299401415,0.0983223770771665,-0.477060943624306,0.212651339050821,0.228030812968621,0.229905337341654,0.248629738328381,0.267239523379364,0.0186097850509832,0.0605737833564321,0.0643029747208111,0.0863507604079977,0.2443297971476,0.271825078430922,0.0274952812833218,0.0622690084705663,0.0654148933747148,0.0902358450809063
"133",800,-1.19576458016679,0.342750105533423,0.0308664861108271,0.161006773352055,0.201928585397718,0.202902373568778,0.234906867722283,0.301940515947288,0.0670336482250052,0.025621444980793,0.0301110902949041,0.0395595878848532,0.235139532652296,0.30219468106586,0.067055148413564,0.0256452816922073,0.0301011742448992,0.0395575072028349,-1.19576458016679,0.342750105533423,0.0308664861108271,0.165081564600538,0.197849362592091,0.195292567175029,0.234906867722283,0.301940515947288,0.0670336482250052,0.0537057849051412,0.0591754513854148,0.0771348735952991,0.235139532652296,0.30219468106586,0.067055148413564,0.0537658432216166,0.0591261152839716,0.0771259475220517,-1.20740827877487,0.3625214852813,0.0452289437677358,0.164353582427881,0.203593552796706,0.205155274671517,0.234073778365338,0.305134777949122,0.0710609995837847,0.0249099366197355,0.0315685237985922,0.0401990122157342,0.231674698980055,0.307996950800941,0.076322251820886,0.0252830417826558,0.0321872472407722,0.0416240115601968,-1.20740827877487,0.3625214852813,0.0452289437677358,0.16806473954732,0.198080997913606,0.19892732964772,0.234073778365338,0.305134777949122,0.0710609995837847,0.0523678846401488,0.0621073184430022,0.0778454594112144,0.231674698980055,0.307996950800941,0.076322251820886,0.053097424587671,0.063075971867889,0.0803699096335401
"134",800,-0.996911255694632,0.127680761696474,-0.155160334526896,0.17122504392558,0.207880270486412,0.207823258506421,0.255050807110921,0.280028035145099,0.0249772280341775,0.0292817977957012,0.0279204506319467,0.0405345182233349,0.255564362417468,0.280501204147348,0.0249368417298796,0.029362271043685,0.027946339787664,0.0405375132114911,-0.996911255694632,0.127680761696474,-0.155160334526896,0.175754062436802,0.209317940004859,0.204050515867871,0.255050807110921,0.280028035145099,0.0249772280341775,0.0611053879709659,0.0567661491206019,0.0815579773988405,0.255564362417468,0.280501204147348,0.0249368417298796,0.0612794173024697,0.0568384555212191,0.0815527705964417,-0.995365518468796,0.13507392771017,-0.16991627052358,0.175740345312802,0.20652365700309,0.206518009018419,0.254022321608844,0.280417877395282,0.0263955557864376,0.0284952157160065,0.0284424980591513,0.0402806459431935,0.250716689323382,0.284055841629245,0.0333391523058637,0.0292751632173022,0.0289819559113581,0.0420757321082952,-0.995365518468796,0.13507392771017,-0.16991627052358,0.180707003412268,0.208621509725231,0.203318236960897,0.254022321608844,0.280417877395282,0.0263955557864376,0.0597641832837072,0.0580374052702809,0.0813053050953508,0.250716689323382,0.284055841629245,0.0333391523058637,0.0617438923233921,0.058949537836779,0.0852709761777497
"135",800,-0.966751588784148,0.283791336641129,-0.169041272795109,0.169381399031147,0.196060124408642,0.196685174650721,0.259148869189421,0.317124104263665,0.0579752350742435,0.0265751886704641,0.0299942825791149,0.0400724353772787,0.259176719861193,0.317151118084554,0.0579743982233603,0.0265778389411521,0.0300025000906994,0.0400722974339083,-0.966751588784148,0.283791336641129,-0.169041272795109,0.169620474500523,0.190771173384316,0.204244039228711,0.259148869189421,0.317124104263665,0.0579752350742435,0.0541851073578714,0.0622048760379735,0.0780913886478282,0.259176719861193,0.317151118084554,0.0579743982233603,0.054164538086041,0.0622132254183875,0.0780911420341437,-0.960689954719725,0.2789233639118,-0.166053555418384,0.166549350060792,0.198484626951698,0.20016846099271,0.260591437930528,0.3176988476889,0.0571074097583722,0.0262109046803439,0.031255695862631,0.0407998024333634,0.257501736302511,0.320852310094521,0.0633505737920101,0.0267717483865213,0.0318968457212488,0.042453606136497,-0.960689954719725,0.2789233639118,-0.166053555418384,0.166283458181253,0.192447282904473,0.209293229369598,0.260591437930528,0.3176988476889,0.0571074097583721,0.0535864932526496,0.0648064636226165,0.0792484323870803,0.257501736302511,0.320852310094521,0.0633505737920101,0.0547825537102713,0.0656266385064823,0.0821142129947424
"136",800,-0.806612656103366,0.425144909336706,-0.68126594364429,0.1698155271878,0.20600983320749,0.203795115520032,0.245182845137755,0.329790310872309,0.0846074657345541,0.0267229826391607,0.0310270956359334,0.0407232597175736,0.2442634713343,0.328882098181747,0.0846186268474473,0.0266827018367561,0.0308908480521928,0.0407240066783441,-0.806612656103366,0.425144909336706,-0.68126594364429,0.174366197594982,0.202269163514197,0.201075893602769,0.245182845137755,0.329790310872309,0.0846074657345541,0.0560128929862217,0.0641225480277391,0.0798934242515977,0.2442634713343,0.328882098181747,0.0846186268474473,0.0559867447192176,0.0637125107941998,0.0798966720825373,-0.783120002004896,0.403298645678413,-0.701975471741387,0.170115276331735,0.211729369892606,0.207393310913603,0.247863539424369,0.328138020862858,0.0802744814384888,0.0269560063342166,0.0325464068395039,0.0420141467970413,0.246097953311625,0.328025380886668,0.081927427575043,0.0275143382495857,0.0329884150234321,0.0437195614412881,-0.783120002004896,0.403298645678413,-0.701975471741387,0.175139940429932,0.208544883808108,0.204733739692992,0.247863539424369,0.328138020862858,0.0802744814384888,0.0566124622857258,0.0668676587420411,0.082681379926634,0.246097953311625,0.328025380886668,0.081927427575043,0.0576240195318208,0.0666228103697319,0.0844897849686108
